Import Archive (Backend),,,,,,,,,
T94,Extract TypeNames utility (D2),Refactor resolveTypeName() to shared util,RB35,PB03,3,New,6,Khoa,Placeholder deleted — implement from scratch when prioritized
T95,Add Package/File nodes,Emit OWNS/CONTAINS/DEFINES edges,RB35,PB03,3,Done,8,Vinh,✅ Package/File nodes + containment/definition edges đã có — impact profile `structural` dùng chúng (QA notes 2026-07-02)
**Testing (Sprint 3)**,,,,,,,,,
T96,Boost test coverage to 70%,Add unit tests for uncovered code,RB36,PB03,3,Done,20,Thái + Thịnh,✅ JaCoCo merged gate chạy trong `mvnw verify` — backend verify PASS 2026-07-14; GĐ2 giữ chuẩn ≥70% (phase-1 DoD)
T97,Enable disabled visitor tests,Uncomment @Disabled tests,RB36,PB03,3,Done,4,Thái,✅ 6 visitor test files bật và pass (xem PB03)
T98,Add integration tests,E2E tests with Testcontainers,RB36,PB04,3,Done,12,Thịnh,"✅ IT Testcontainers: `RealtimeUpdateIT` (STOMP+Neo4j), `Neo4jGraphRepositoryIT`, PostgreSQL IT auth/audit (`AuthApiIT`, `AuditLogRepositoryIT`...); Docker-gated, skip sạch khi không có Docker"
**Docker & Infrastructure (Sprint 4)**,,,,,,,,,
T99,Configure production Docker Compose,"Multi-stage build for BE, FE with nginx",RB37,PB12,4,New,6,Vinh,`Empty placeholder: docker-compose.prod.yml`
T100,Setup nginx reverse proxy,"Route /api → BE, / → FE static",RB37,PB12,4,Done,4,Vinh,"✅ `vibegraph-web/nginx.conf` route `/api` → BE, `/` → FE static (từ T64)"
T101,Configure production env vars,Separate dev/prod configs,RB37,PB12,4,Done,3,Vinh,✅ `src/main/resources/application-prod.yaml` + `.env.example` (từ T66); GĐ2 thêm biến POSTGRES_*/JWT_*/GOOGLE_*/GEMINI_*
T102,Write deployment guide,Step-by-step VPS deployment,RB40,PB14,4,Done,4,Thịnh,✅ `DEPLOYMENT.md` đã có ở root; cần rà lại khi deploy VPS thật
**Domain & SSL (Sprint 4)**,,,,,,,,,
T103,Setup domain DNS,Point vibegraph.com to VPS IP,RB37,PB12,4,New,2,Vinh,Domain registrar
T104,Configure SSL with Let's Encrypt,HTTPS via certbot,RB37,PB12,4,New,3,Vinh,Certbot setup
T105,Test HTTPS deployment,Verify SSL works end-to-end,RB37,PB12,4,New,2,Thái,Manual test checklist
**CI/CD (Sprint 4)**,,,,,,,,,
T106,Complete GitHub Actions backend,Build + test + coverage on PR,RB38,PB12,4,Done,6,Vinh,"✅ `.github/workflows/backend.yml` (Java 21, Maven cache, `-DskipITs test`, failure report)"
T107,Complete GitHub Actions frontend,Lint + type-check + test on PR,RB38,PB12,4,Done,5,Thịnh,"✅ `.github/workflows/frontend.yml` (Node 22, type-check/unit/lint/build/audit)"
T108,Add deployment workflow,Auto-deploy main branch to VPS,RB38,PB12,4,New,6,Vinh,Chưa có `.github/workflows/deploy.yml` — làm khi có VPS
**Demo Preparation (Sprint 4)**,,,,,,,,,
T109,Prepare sample Java project,Known public repo for demo,RB39,PB14,4,In Progress,4,Thái,🚧 DEMO_SCRIPT.md dùng repo Java mẫu; cần chốt repo demo cuối + chạy thử end-to-end với bản GĐ2 (login/user/admin)
T110,Write demo script,Step-by-step demo flow,RB39,PB14,4,Done,6,Thái + Thịnh,✅ `DEMO_SCRIPT.md`: import/analyze/graph/MCP flow + success checklist + talking points; cần bổ sung phần login/user-admin GĐ2
T111,Record demo video,Screen recording with narration,RB39,PB14,4,New,8,Thái,Video production
T112,Prepare presentation slides,Non-technical stakeholder presentation,RB39,PB14,4,In Progress,6,Thái,🚧 `VibeGraph-specs-2month/presentation.html` (customer-facing overview) làm nền; slides cuối chưa chốt
**Documentation (Sprint 4)**,,,,,,,,,
T113,Complete README,Installation + quick start + features,RB40,PB14,4,Done,6,Thịnh,"✅ README.md viết lại 2026-07-19: features đã ship, CLI-first quick start, Docker compose, MCP config"
T114,Write MCP integration guide,How to use with Cursor/Kiro/Claude,RB40,PB14,4,Done,6,Thái,"✅ `MCP_INTEGRATION.md` + `docs/mcp-integration.md`: 15 tools, transport, recovery sau restart, troubleshooting"
T115,Write architecture documentation,System design + tech stack,RB40,PB14,4,Done,8,Thịnh,✅ `VibeGraph-specs-2month/architecture.md` (cập nhật 2026-07)
T116,Update API documentation,REST API reference,RB40,PB14,4,New,4,Danh,Chưa có springdoc/Swagger (T78/T79 New) — API reference cập nhật thủ công hoặc sau khi thêm springdoc
T117,Write user guide,How to use each feature,RB40,PB14,4,In Progress,8,Thái,🚧 `USER_GUIDE.md` đã có nhưng chưa cover user workspace/admin console GĐ2 — cần viết lại
**Bug Fixes & Polish (Sprint 4)**,,,,,,,,,
T118,Fix high-priority bugs,Bug backlog from Sprint 1-3,RB41,PB14,4,In Progress,16,All,"🚧 3/5 issue 2026-07-19 đã fix (verify code 26/07): #1 router role-aware (T190), #3 i18n user dashboard (T182), #4 i18n landing (T191). Còn #2 vị trí language selector (T183) + #5 verify audit SSE live (T192)"
T119,Final integration testing,Full E2E workflow verification,RB41,PB14,4,In Progress,8,Thái + Thịnh,🚧 Full verify BE (`mvnw verify`) + FE (49 files/378 tests) + Docker stack healthy PASS 2026-07-14; final E2E trước bàn giao (kèm graph polish + i18n) chưa chạy
T120,Performance tuning,Optimize bottlenecks found in testing,RB41,PB14,4,In Progress,8,Vinh + Khoa,🚧 Graph perf: lazy-load deep CPG data + baseline clean đang làm trên nhánh `codex-backup-20260724-graph-lazy-deep` (chưa merge poc)
T121,UI/UX polish,Final visual tweaks,RB41,PB14,4,In Progress,6,Danh,🚧 Layout/zoom/settling tuning (commits 24–25/07) + i18n polish; chờ review + merge nhánh backup
**Giai đoạn 2 — Auth & Ownership (Sprint 3)**,,,,,,,,,
T122,Nền tảng PostgreSQL + Flyway,"Thêm service postgres vào compose, datasource env, migration V1",RB42,PB15,3,Done,4,Vinh,✅ `docker-compose.yml` (postgres) + `src/main/resources/db/migration/V1__init_auth_schema.sql`; `ddl-auto=validate` (Flyway quản schema)
T123,JPA entities control plane,User/UserIdentity/ProjectOwnership/ApiKey/plan/credit/report...,RB42,PB15,3,Done,4,Khoa,✅ `src/main/java/com/vibegraph/auth/domain/**` (JPA/Postgres) — 15 migrations V1–V15 tổng
T124,JwtService + AuthService + AuthController,register/login/me; BCrypt; JWT HS256; chặn email trùng,RB42,PB15,3,Done,6,Khoa,✅ `auth/service/JwtService` + `AuthService` + `auth/web/AuthController`; không trả passwordHash
T125,Cookie HttpOnly + Security filter chain,Stateless; JwtAuthFilter; entry point/denied handler chuẩn JSON,RB42,PB15,3,Done,5,Vinh,✅ `AuthCookieService` + `StatelessSessionCookieFilter` + `JwtAuthFilter` + `RestAuthEntryPoint`/`RestAccessDeniedHandler`; KHÔNG JWT trong localStorage
T126,Đăng nhập Google OAuth,"Verify ID token (JWKS, aud/iss) + account linking user_identities",RB43,PB15,3,Done,5,Danh,✅ `auth/oauth/**` + `POST /api/auth/google`; không tự link khi email_verified=false
T127,Ownership guard toàn API,403/404 đúng ma trận; GET /api/projects chỉ trả project của user,RB44,PB16,3,Done,6,Khoa,✅ Guard mọi endpoint projectId (get/analyze/delete/graph/impact/neighbors/source/diagrams) + `AccountAccessGuard`
T128,Gắn owner khi import + migrate project cũ,import-local/archive/github ghi owner_id; admin bootstrap idempotent,RB44,PB16,3,Done,5,Vinh,"✅ `auth/bootstrap/**`; project cũ trong Neo4j gán admin đúng 1 lần, chạy lại không trùng"
T129,FE Auth (store/guard + Login/Register),"Pinia auth store, router guard, trang Login/Register",RB42,PB15,3,Done,6,Thịnh,"✅ `stores/auth.ts` + `LoginView.vue`/`RegisterView.vue` + guard; admin → `/admin`, user → `/dashboard` (fix 2026-07-14); logo VibeGraph top-left"
T130,Auth cho WebSocket/STOMP,Xác thực khi CONNECT/SUBSCRIBE; chặn subscribe project người khác,RB44,PB16,3,Done,4,Vinh,✅ `auth/websocket/**`; graph + reports realtime giữ STOMP
T131,Auth cho MCP/API key,ApiKeyAuthFilter + request context; tool chạy ownership check như REST,RB65,PB22,3,Done,4,Khoa,"✅ `auth/web/ApiKeyAuthFilter` + `ApiKeyRequestContext*`; key chỉ lưu BCrypt hash, hiện secret đúng 1 lần"
T132,Test auth/ownership (unit + IT Postgres),JwtService/AuthService unit; AuthApiIT/Ownership IT (Testcontainers),RB42,PB16,3,Done,6,Thái,✅ Negative-path matrix: user A không đọc được graph/source/diagram/analyze/delete project B; Flyway chạy trên container test
T133,Quota nền theo user (MB),usedBytes/quota theo plan; check trước khi ghi,RB45,PB16,3,Done,4,Khoa,✅ `ProjectUsageService` + `AccountQuotaSnapshot` + `StorageUnitConverter`; 409 QUOTA_EXCEEDED
**Giai đoạn 2 — CLI & Local Patch (Sprint 3)**,,,,,,,,,
T134,Package @vibegraph/cli,bin `vibegraph`; config set-url; login/register,RB57,PB22,3,Done,5,Vinh,✅ `vibegraph-cli/` v0.1.0 (bin/lib/test); interactive shell + live suggestions
T135,vibegraph push (delta + ignore),Scanner/snapshot delta .java; deny-list secret/build/node_modules/.git,RB57,PB22,3,Done,6,Khoa,"✅ `vibegraph-cli/lib/` scanner.js, snapshot.js, push.js, ignore.js; `.vibegraphignore`"
T136,vibegraph watch + analyze,"Theo dõi thay đổi local, đẩy patch, trigger analyze",RB57,PB22,3,Done,5,Khoa,✅ `vibegraph-cli/lib/watch.js` + `project-target.js`
T137,Backend Local Patch API,Nhận patch delta có auth + ownership + quota + credit,RB57,PB22,3,Done,6,Danh,✅ `patch/controller/LocalPatchController` + `patch/service/LocalPatchService` + `PatchAnalysisScheduler`; docs `docs/local-patch.md`
T138,Publish npm + CLI tests đầy đủ,npm publish; test auth fail/revoked key/quota/resume/Windows path,RB57,PB22,3,New,4,Vinh,⬜ Chưa publish npm; test cơ bản đã có trong `vibegraph-cli/test`
**Giai đoạn 2 — Senior MCP + Source Viewer + Deep CPG (Sprint 3)**,,,,,,,,,
T139,Source viewer an toàn,"Đọc source project-relative, redact secret, guard root",RB62,PB25,3,Done,5,Danh,✅ `graph/controller/SourceController` + FE `CodeViewerModal`; áp cả MCP source tools
T140,MCP source tools,"source_file, search_source, method_source, trace_endpoint, references",RB62,PB25,3,Done,6,Khoa,"✅ `mcp/tool/` SourceFileTool, SearchSourceTool, MethodSourceTool, TraceEndpointTool, FindReferencesTool — bounded, path-safe"
T141,Senior MCP tools,"method CPG, related tests, test plan, code-change plan, explain failure, conventions",RB62,PB25,3,Done,8,Khoa,"✅ MethodCpgTool, FindRelatedTestsTool, SuggestTestPlanTool, PlanCodeChangeTool, ExplainFailureTool, ProjectConventionsTool — tổng cộng 15 MCP tools"
T142,MCP metadata recovery sau restart,project list/get/delete phục hồi từ Neo4j qua allowed-root guard,RB62,PB25,3,Done,4,Vinh,✅ Documented trong `MCP_INTEGRATION.md` + `docs/mcp-integration.md`
T143,Deep CPG opt-in,VIBEGRAPH_PARSER_DEEP_CPG=true → LocalVariable + READS/WRITES/CATCHES,RB63,PB25,3,Done,6,Khoa,✅ FlowAnalyzer trong parser; impact profile `type-data-flow` dùng CPG edges
**Giai đoạn 2 — User Workspace Backend (Sprint 4)**,,,,,,,,,
T144,Account profile/usage/projects API,GET/PATCH profile; usage plan/quota/credit; projects theo ownership,RB48,PB17,4,Done,5,Khoa,✅ `auth/web/AccountController`; phase-4 commit `d03904d`
T145,User API key API,create/list/disable; secret hiện 1 lần; hash-only,RB65,PB22,4,Done,4,Khoa,✅ `AccountApiKeyController`; bắt buộc chọn repository khi tạo key
T146,User reports thread API,create/list/detail/reply/close; deletesAfter = closedAt + 7 ngày,RB48,PB17,4,Done,5,Thái,✅ `AccountReportController` + `FeedbackReportService` + realtime publisher (STOMP)
T147,User notifications API,Bell notifications sinh từ announcements,RB52,PB17,4,Done,3,Thái,✅ `AccountNotificationController` + `NotificationService`
T148,Credit ledger API cho user,"GET /api/account/usage/ledger?limit=10 (bounded 1–50, safe fields only)",RB47,PB19,4,Done,3,Khoa,"✅ QA live 2026-07-14: /usage gọi 200, empty state 'No credit activity yet.'"
T149,Enforce quota import/patch/analyze,"409 QUOTA_EXCEEDED; blocked trước quota; patch tính delta, dry-run không persist",RB45,PB16,4,Done,6,Khoa,✅ Áp cho import-local/archive/github + local patch; usage giảm khi delete
T150,Tests user workspace BE,AccountService/Controller + quota/report/credit focused suites,RB48,PB17,4,Done,5,Thái,✅ PASS trong `mvnw verify` 2026-07-14
**Giai đoạn 2 — Plan/Credit (Sprint 4)**,,,,,,,,,
T151,Schema plans & credits,V3 (5 gói + balances + ledger + pricing_rules) + V4 override + V9 defaults,RB46,PB19,4,Done,5,Vinh,✅ `V3__plans_and_credits.sql` + `V4__account_credit_override.sql` + `V9__credit_quota_product_defaults.sql`
T152,CreditPricingService theo DB,credits = base + file*per_file + MB*per_mb + nodes/1000*per_1k; minimum_credits,RB46,PB19,4,Done,5,Khoa,✅ `CreditPricingService` + `CreditPeriodCalculator`; KHÔNG hardcode giá (chỉ hardcode operation code)
T153,Trừ credit MCP/CLI/analyze/import,Ledger âm + cập nhật balance; CREDIT_EXHAUSTED không side-effect,RB47,PB19,4,Done,6,Khoa,"✅ `CreditBalanceService`; ví dụ seed: MCP call 1, CLI push 20 file = 3, analyze 100 file/20MB = 26 credits"
T154,Admin plan/pricing CRUD,Catalog 5 gói; pricing rules qua API; audit đầy đủ,RB46,PB19,4,Done,5,Vinh,✅ `AdminPlanController` + `AdminPricingController` + management services (audit PLAN_*/PRICING_*)
T155,Admin credit override/adjust,Xem balance/ledger user; cộng/trừ credit; override tháng,RB47,PB19,4,Done,4,Vinh,✅ `AdminCreditController`; ledger nguồn ADMIN; lý do riêng tư không vào audit metadata
**Giai đoạn 2 — Admin Console Backend (Sprint 4)**,,,,,,,,,
T156,Admin overview API (số liệu thật),users/online/projects/credit/storage/plan distribution/top storage/security alerts,RB49,PB18,4,Done,6,Vinh,✅ `AdminOverviewController` + `AdminService` + `OnlineUserHistoryService`; QA live 2026-07-14
T157,Admin users management,list/detail/create (temp password); block/unblock/deactivate (safe reason); plan/quota/API-key toggles,RB50,PB18,4,Done,8,Vinh,✅ `AdminUserController` + V5/V6/V7; blocked hiệu lực ngay (đá khỏi product surface)
T158,Feature flags + enforcement,"CRUD + FeatureGateService chặn thật backend (FEATURE_DISABLED), gồm MCP child tools",RB51,PB18,4,Done,6,Khoa,✅ `AdminFeatureFlagController` + `FeatureGateService` + V11 canonical keys
T159,Announcements API,CRUD + disable; sinh user notifications,RB52,PB18,4,Done,4,Thái,✅ `AdminAnnouncementController`; audit ANNOUNCEMENT_*
T160,Admin storage overview,Mount/file-store data; không lộ absolute host path,RB49,PB18,4,Done,3,Vinh,✅ `AdminStorageController` + `AdminStorageService`; donut storage trên Dashboard
T161,Admin reports workflow,list/detail/reply/close toàn hệ thống,RB50,PB18,4,Done,4,Thái,✅ `AdminReportController`; close hiện 'Deletes after <date>' (7 ngày)
T162,Tests admin BE,AdminService/Overview/Users/Plans/Pricing/Flags focused suites,RB49,PB18,4,Done,6,Thái,"✅ PASS 2026-07-14 + Phase 9 focused suites (`*Audit*,*Admin*,*Feature*,*Plan*,*Pricing*`)"
**Giai đoạn 2 — Anti-Abuse & Security (Sprint 4)**,,,,,,,,,
T163,Rate limit + request events,RateLimitFilter; RequestEvent aggregate; top users/IPs,RB53,PB20,4,Done,6,Vinh,✅ `abuse/**` + V8; TOO_MANY_REQUESTS; ClientAddressResolver chống spoof IP
T164,IP block,Admin block IP chính xác; IpBlockFilter; audit IP_BLOCK/IP_UNBLOCK,RB53,PB20,4,Done,5,Vinh,✅ `IpBlockService` (canonical IP); CIDR ngoài MVP trừ khi duyệt thêm
T165,Concurrent import guard,Giới hạn import đồng thời per-user,RB53,PB20,4,Done,3,Khoa,✅ `ConcurrentImportGuard`; CONCURRENT_IMPORT_LIMIT
T166,Request events realtime SSE,Admin Security xem live; suspicious networks aggregate,RB54,PB20,4,Done,4,Vinh,✅ `AdminSecurityMonitorController` + `AdminSecurityRequestEventStream`; panel cap ~5 dòng có scroll (quyết định 2026-07-20)
**Giai đoạn 2 — Audit (Sprint 4)**,,,,,,,,,
T167,Audit coverage đầy đủ,Mọi admin mutation có audit action; safe reason; redaction,RB55,PB21,4,Done,6,Vinh,"✅ Coverage matrix Phase 9: USER_CREATE, USER_BLOCK/UNBLOCK/DEACTIVATE, PLAN_*/PRICING_*, API_KEY_*, IP_*, FEATURE_FLAG_CHANGE, ANNOUNCEMENT_*, AUDIT_RETENTION_UPDATE + `AuditRedactor`"
T168,Audit transaction hardening + retention,AuditLogWriter REQUIRES_NEW qua Spring proxy; V15 bỏ FK chặn; retention setting,RB55,PB21,4,Done,5,Vinh,✅ `AuditLogRepositoryIT` chứng minh audit giữ lại sau outer rollback (PostgreSQL)
T169,Audit SSE realtime + AuditView live,GET /api/admin/audit-logs/stream; live prepend page 1 đúng filter; dedupe; retry UI,RB56,PB21,4,Done,6,Danh,✅ 19 backend tests + FE tests PASS (2026-07-19); action hint dùng USER_BLOCK (đúng backend); **live browser QA pending — T192**
**Giai đoạn 2 — Frontend User/Admin (Sprint 4)**,,,,,,,,,
T170,User shell + sidebar collapse,Sidebar 8 mục đã chốt; account card plan + credits; persist localStorage,RB48,PB17,4,Done,6,Thịnh,✅ `layouts/UserLayout.vue`; bỏ Workspaces/Spec Designer/Community/Referral; hamburger khi collapsed
T171,User views đầy đủ,Overview/Repositories/ApiKeys/Usage/Subscription/Reports/Notifications/Tutorial/Settings,RB48,PB17,4,Done,8,Danh,✅ `views/user/**`; Settings đổi mật khẩu old+new+confirm (không OTP); Repositories giữ form import VibeGraph sẵn có; import xong mở graph view
T172,Admin Dashboard ECharts,Charts: growth/credit/storage donut/plan distribution/top storage/online 10 phút,RB49,PB18,4,Done,8,Danh,"✅ `views/admin/DashboardView.vue` + `dashboard-chart-utils.ts` (echarts/vue-echarts — không thêm lib chart khác); tháng 12 cột, năm 5 năm, giờ 24h"
T173,Admin users UI,Bảng dense + detail; block/deactivate/plan/quota/credit/API-key controls; refresh ngay,RB50,PB18,4,Done,8,Danh,"✅ `UsersTableView.vue` + `UserDetailDrawer.vue`; quota nhập MB, validate không dưới usage hiện tại"
T174,Admin ops views,Security/FeatureFlags/Announcements/Audit/Settings/Reports,RB51,PB18,4,Done,8,Thịnh,"✅ `views/admin/**`; disabled feature hiển thị disabled + non-interactive; audit retention ở Settings, audit viewing ở Security/Audit"
T175,Notifications bell + blocked UX,"Bell top-right; blocked/deactivated thấy lý do an toàn, bị đá khỏi product",RB52,PB18,4,Done,5,Thịnh,✅ `components/notifications/**`; login khi blocked hiện safe reason
T176,FE tests + browser QA GĐ2,type-check/unit/build + Chrome DevTools QA các màn chính,RB48,PB18,4,Done,6,Thịnh,✅ 49 files / 378 tests + build PASS; QA live 2026-07-14 (0 console error); responsive 320–1440 chụp ở Phase 8
**Giai đoạn 2 — API key lifecycle (Sprint 4)**,,,,,,,,,
T177,API key gắn project,Tạo key bắt buộc chọn repository; key là định danh project cho CLI/MCP,RB65,PB22,4,Done,4,Khoa,✅ V12 `project_bound_api_keys`; admin KHÔNG tạo key dùm user
T178,Quy tắc 1 key/project + xóa key,Mỗi user mỗi project 1 key chưa xóa; đổi key phải xóa key cũ trước,RB65,PB22,4,Done,4,Khoa,✅ V13 `api_key_lifecycle`
T179,Admin lock/unlock + resolution,Key bị admin lock: user không xóa/không tạo key mới cho project đó tới khi admin mở,RB65,PB22,4,Done,4,Vinh,✅ V14 `api_key_lock_resolution`; audit API_KEY_DISABLE/API_KEY_UNLOCK
**Giai đoạn 2 — i18n (Sprint 4)**,,,,,,,,,
T180,i18n foundation en-US/vi-VN,vue-i18n typed; src/language/locales; key vg_locale; fallback EN,RB58,PB23,4,Done,5,Danh,✅ `src/language/index.ts` + locales + `LanguageSelector.vue` + localeParity.spec; KHÔNG tái tạo src/i18n cũ
T181,Dịch shell user/admin + common,"Nav, login, common buttons, audit view EN+VI",RB58,PB23,4,Done,4,Danh,✅ user shell/admin shell/login + admin.audit.* keys
T182,Dịch 100% user dashboard,Mọi copy tĩnh route user vào locales; không dịch nội dung user/source,RB59,PB23,4,Done,8,Danh,✅ Verify code 2026-07-26: toàn bộ view user (Usage/Subscription/Projects/ApiKeys/Reports...) + UserLayout nav đều dùng t() (0 chuỗi EN cứng); vi-VN.json 73KB ≥ en-US 64KB (parity test); fix sau báo issue #3 (sửa 2026-07-22); smoke VN trên browser gộp vào T119
T183,Chỉnh vị trí language selector user,Đưa selector lên header như admin; check collapsed/mobile,RB59,PB23,4,New,2,Thịnh,"⬜ Issue #2 (2026-07-19): admin ở header phải, user đang nằm trong sidebar"
**Giai đoạn 2 — UML/AI Diagram (Sprint 3–4)**,,,,,,,,,
T184,SVG UML 2.5 Use Case renderer,UmlUseCaseRenderer + UseCaseViewProjector + GenericRelationInferer; gỡ Mermaid,RB60,PB24,3,Done,8,Danh,✅ `diagram/service/impl/**` + `UmlUseCaseResponse`; Class Diagram Mermaid đã xóa (RB23)
T185,Use Case inference + BA labels,UseCaseInferenceEngine + BaLabelBeautifier + UseCaseSemanticRefiner,RB60,PB24,3,Done,5,Danh,✅ Nhãn nghiệp vụ dễ đọc khi không bật LLM
T186,AI refine qua Gemini failover,LlmUseCaseRefiner + GeminiFailoverChatClient (rotation/resilient); Noop khi tắt,RB61,PB24,4,Done,5,Khoa,✅ `com.vibegraph.ai/**`; cờ bật/tắt per-project (chính sách LLM egress ghi rõ)
**Giai đoạn 2 — Graph polish (Sprint 4 — ĐANG LÀM)**,,,,,,,,,
T187,Baseline graph sạch + lazy deep,View mặc định gọn; lazy-load deep CPG data; preload deep filter inventory,RB64,PB26,4,In Progress,6,Thịnh,🚧 Nhánh `codex-backup-20260724-graph-lazy-deep`: `feat(graph): keep baseline view clean and lazy-load deep data` + `fix(graph): preload deep filter inventory`
T188,Spring inference + filters an toàn,Safe spring inference; suppress unverified type reference edges; clean payload,RB64,PB26,4,In Progress,6,Khoa,"🚧 Commits 24/07: `feat(graph): add safe spring inference and graph filters`, `fix(parser): suppress unverified type reference edges`, `test(parser): lock verified calls resolution`"
T189,Layout/zoom/settling tuning,Khóa scale dễ đọc; geometric zoom; ẩn settling animation ban đầu,RB64,PB26,4,In Progress,4,Thịnh,"🚧 Commits 25/07 (backup(graph): lock layout/scale/zoom, fix: hide initial graph settling animation); cần review + merge về `poc`"
**Giai đoạn 2 — Issues người dùng báo & QA cuối (Sprint 4)**,,,,,,,,,
T190,Fix: admin mở nhầm user layout,Route guard role-aware theo session live (bỏ localStorage vg_user); admin vào route user → redirect /admin,RB66,PB18,4,Done,4,Thịnh,"✅ Verify code 2026-07-26: `router/index.ts` (sửa 2026-07-22) đã role-aware — meta `requiresAdmin`/`requiresUser`, admin vào route user bị redirect `/admin`, không còn đọc `vg_user` (0 reference). Issue #1 đã fix"
T191,Fix: i18n landing 100% VI,Dịch feature/step/terminal/risk/guide labels của LandingView,RB59,PB23,4,Done,4,Danh,"✅ Verify code 2026-07-26: `LandingView.vue` đã i18n hoàn toàn (139 lời gọi t('landing...'), 0 chuỗi cứng của issue #4); fix ngay 2026-07-19 sau khi ghi nhận issue"
T192,Verify audit SSE live trên browser,Reproduce network tab; fix auth cookie/CORS/lifecycle nếu fail; giữ SSE,RB56,PB21,4,New,3,Vinh,⬜ Issue #5: backend+FE tests pass; `AuditView` (sửa 2026-07-22) đã thêm trạng thái live/polling/reconnecting/paused (có polling fallback); vẫn cần verify SSE trên browser thật (network tab) — chưa có live trace
TỔNG THỜI GIAN,,,,,,,945,,578h kế hoạch gốc T01–T121 (tổng thực tính lại — bản cũ ghi 598h nhưng cộng lệch) + 367h Giai đoạn 2 T122–T192
,,,,,,,số người,giờ/ngày,ngày/sprint
,,,,,,,5,8,12
,,,,,,,Năng lực/sprint (5 người x 8h x 12 ngày),480,
